股票代號,股票名稱,ISIN Code,上市日,市場別,產業別,類型
086641,玉晶光凱基0B購01,TW21Z0866412,2021/03/04,上市,,上市認購(售)權證
086642,群創凱基0A購01,TW21Z0866420,2021/03/04,上市,,上市認購(售)權證
086643,華擎凱基09購01,TW21Z0866438,2021/03/04,上市,,上市認購(售)權證
086644,TPK凱基09購01,TW21Z0866446,2021/03/04,上市,,上市認購(售)權證
086645,智伸科凱基09購01,TW21Z0866453,2021/03/04,上市,,上市認購(售)權證
086646,精成科凱基0A購01,TW21Z0866461,2021/03/04,上市,,上市認購(售)權證
086647,臺股指凱基09購20,TW21Z0866479,2021/03/04,上市,,上市認購(售)權證
086648,臺股指凱基0A購07,TW21Z0866487,2021/03/04,上市,,上市認購(售)權證
086649,T50反1兆豐13購01,TW21Z0866495,2021/03/04,上市,,上市認購(售)權證
086650,統一兆豐09購01,TW21Z0866503,2021/03/04,上市,,上市認購(售)權證
086651,東聯兆豐09購01,TW21Z0866511,2021/03/04,上市,,上市認購(售)權證
086652,燁輝兆豐09購01,TW21Z0866529,2021/03/04,上市,,上市認購(售)權證
086653,旺宏兆豐09購01,TW21Z0866537,2021/03/04,上市,,上市認購(售)權證
086654,長榮航兆豐09購01,TW21Z0866545,2021/03/04,上市,,上市認購(售)權證
086655,台聚國票0A購01,TW21Z0866552,2021/03/04,上市,,上市認購(售)權證
086656,中石化國票0A購01,TW21Z0866560,2021/03/04,上市,,上市認購(售)權證
086657,台玻國票0A購01,TW21Z0866578,2021/03/04,上市,,上市認購(售)權證
086658,大成鋼國票0A購01,TW21Z0866586,2021/03/04,上市,,上市認購(售)權證
086659,上銀國票0A購01,TW21Z0866594,2021/03/04,上市,,上市認購(售)權證
086660,鴻海國票0B購02,TW21Z0866602,2021/03/04,上市,,上市認購(售)權證
086661,佳世達國票0A購01,TW21Z0866610,2021/03/04,上市,,上市認購(售)權證
086662,嘉澤國票0A購01,TW21Z0866628,2021/03/04,上市,,上市認購(售)權證
086663,TPK國票0A購01,TW21Z0866636,2021/03/04,上市,,上市認購(售)權證
086664,精成科國票0A購01,TW21Z0866644,2021/03/04,上市,,上市認購(售)權證
086665,台表科國票0A購01,TW21Z0866651,2021/03/04,上市,,上市認購(售)權證
086666,惠特國票0A購01,TW21Z0866669,2021/03/04,上市,,上市認購(售)權證
086667,道瓊銀國泰0B購01,TW21Z0866677,2021/03/04,上市,,上市認購(售)權證
086668,可成國泰0B購01,TW21Z0866685,2021/03/04,上市,,上市認購(售)權證
086669,長榮航國泰0B購01,TW21Z0866693,2021/03/04,上市,,上市認購(售)權證
086670,京鼎國泰0B購01,TW21Z0866701,2021/03/04,上市,,上市認購(售)權證
086671,健策國泰0B購01,TW21Z0866719,2021/03/04,上市,,上市認購(售)權證
086672,華夏統一0B購01,TW21Z0866727,2021/03/04,上市,,上市認購(售)權證
086673,聯電統一0B購03,TW21Z0866735,2021/03/04,上市,,上市認購(售)權證
086674,國巨統一0B購02,TW21Z0866743,2021/03/04,上市,,上市認購(售)權證
086675,華邦電統一0B購03,TW21Z0866750,2021/03/04,上市,,上市認購(售)權證
086676,技嘉統一0B購01,TW21Z0866768,2021/03/04,上市,,上市認購(售)權證
086677,微星統一0B購03,TW21Z0866776,2021/03/04,上市,,上市認購(售)權證
086678,友達統一0B購02,TW21Z0866784,2021/03/04,上市,,上市認購(售)權證
086679,友達統一11購01,TW21Z0866792,2021/03/04,上市,,上市認購(售)權證
086680,奇力新統一0B購02,TW21Z0866800,2021/03/04,上市,,上市認購(售)權證
086681,榮運統一0B購01,TW21Z0866818,2021/03/04,上市,,上市認購(售)權證
086682,長榮航統一0B購01,TW21Z0866826,2021/03/04,上市,,上市認購(售)權證
086683,長榮航統一0B購02,TW21Z0866834,2021/03/04,上市,,上市認購(售)權證
086684,富邦金統一0B購01,TW21Z0866842,2021/03/04,上市,,上市認購(售)權證
086685,玉晶光統一0B購03,TW21Z0866859,2021/03/04,上市,,上市認購(售)權證
086686,群創統一0B購02,TW21Z0866867,2021/03/04,上市,,上市認購(售)權證
086687,群創統一11購01,TW21Z0866875,2021/03/04,上市,,上市認購(售)權證
086688,彩晶統一0B購01,TW21Z0866883,2021/03/04,上市,,上市認購(售)權證
086689,東聯元富09購02,TW21Z0866891,2021/03/04,上市,,上市認購(售)權證
086690,國巨元富0C購01,TW21Z0866909,2021/03/04,上市,,上市認購(售)權證
086691,國巨元富0C購02,TW21Z0866917,2021/03/04,上市,,上市認購(售)權證
086692,台積電元富0C購01,TW21Z0866925,2021/03/04,上市,,上市認購(售)權證
086693,台積電元富0C購02,TW21Z0866933,2021/03/04,上市,,上市認購(售)權證
086694,長榮航元富0A購01,TW21Z0866941,2021/03/04,上市,,上市認購(售)權證
086695,長榮航元富0A購02,TW21Z0866958,2021/03/04,上市,,上市認購(售)權證
086696,聯詠元富0B購01,TW21Z0866966,2021/03/04,上市,,上市認購(售)權證
086697,玉晶光元富0C購04,TW21Z0866974,2021/03/04,上市,,上市認購(售)權證
086698,滬深2X元大09購06,TW21Z0866982,2021/03/04,上市,,上市認購(售)權證
086699,華夏元大09購02,TW21Z0866990,2021/03/04,上市,,上市認購(售)權證
086700,台化元大09購01,TW21Z0867006,2021/03/04,上市,,上市認購(售)權證
086701,聯電元大09購03,TW21Z0867014,2021/03/04,上市,,上市認購(售)權證
086702,台積電元大09購14,TW21Z0867022,2021/03/04,上市,,上市認購(售)權證
086703,台積電元大09購15,TW21Z0867030,2021/03/04,上市,,上市認購(售)權證
086704,精英元大09購03,TW21Z0867048,2021/03/04,上市,,上市認購(售)權證
086705,旺宏元大09購03,TW21Z0867055,2021/03/04,上市,,上市認購(售)權證
086706,華邦電元大09購02,TW21Z0867063,2021/03/04,上市,,上市認購(售)權證
086707,佳世達元大09購01,TW21Z0867071,2021/03/04,上市,,上市認購(售)權證
086708,微星元大09購01,TW21Z0867089,2021/03/04,上市,,上市認購(售)權證
086709,微星元大09購02,TW21Z0867097,2021/03/04,上市,,上市認購(售)權證
086710,建準元大09購01,TW21Z0867105,2021/03/04,上市,,上市認購(售)權證
086711,聯發科元大0A購03,TW21Z0867113,2021/03/04,上市,,上市認購(售)權證
086712,聯發科元大0B購01,TW21Z0867121,2021/03/04,上市,,上市認購(售)權證
086713,強茂元大09購01,TW21Z0867139,2021/03/04,上市,,上市認購(售)權證
086714,大立光元大09購10,TW21Z0867147,2021/03/04,上市,,上市認購(售)權證
086715,大立光元大09購11,TW21Z0867154,2021/03/04,上市,,上市認購(售)權證
086716,大立光元大09購12,TW21Z0867162,2021/03/04,上市,,上市認購(售)權證
086717,亞光元大0B購02,TW21Z0867170,2021/03/04,上市,,上市認購(售)權證
086718,創意元大09購05,TW21Z0867188,2021/03/04,上市,,上市認購(售)權證
086719,創意元大09購06,TW21Z0867196,2021/03/04,上市,,上市認購(售)權證
086720,群創元大09購06,TW21Z0867204,2021/03/04,上市,,上市認購(售)權證
086721,日月光元大0B購01,TW21Z0867212,2021/03/04,上市,,上市認購(售)權證
086722,彩晶元大0B購01,TW21Z0867220,2021/03/04,上市,,上市認購(售)權證
086723,南茂元大09購01,TW21Z0867238,2021/03/04,上市,,上市認購(售)權證
086724,臺股指元大0A購15,TW21Z0867246,2021/03/04,上市,,上市認購(售)權證
086725,臺股指元大0A購16,TW21Z0867253,2021/03/04,上市,,上市認購(售)權證
086726,臺股指元大0A購17,TW21Z0867261,2021/03/04,上市,,上市認購(售)權證
086727,華邦電康和09購01,TW21Z0867279,2021/03/04,上市,,上市認購(售)權證
086728,友達康和09購01,TW21Z0867287,2021/03/04,上市,,上市認購(售)權證
086729,群創富邦0A購01,TW21Z0867295,2021/03/04,上市,,上市認購(售)權證
086730,TPK富邦0A購01,TW21Z0867303,2021/03/04,上市,,上市認購(售)權證
086731,亞德客中信0A購01,TW21Z0867311,2021/03/05,上市,,上市認購(售)權證
086732,強茂中信0A購01,TW21Z0867329,2021/03/05,上市,,上市認購(售)權證
086733,中鋼群益09購01,TW21Z0867337,2021/03/05,上市,,上市認購(售)權證
086734,為升群益09購01,TW21Z0867345,2021/03/05,上市,,上市認購(售)權證
086735,鴻海群益0C購01,TW21Z0867352,2021/03/05,上市,,上市認購(售)權證
086736,台積電群益0B購01,TW21Z0867360,2021/03/05,上市,,上市認購(售)權證
086737,台積電群益0B購02,TW21Z0867378,2021/03/05,上市,,上市認購(售)權證
086738,長榮航群益09購02,TW21Z0867386,2021/03/05,上市,,上市認購(售)權證
086739,玉晶光群益0A購02,TW21Z0867394,2021/03/05,上市,,上市認購(售)權證
086740,泰鼎群益09購01,TW21Z0867402,2021/03/05,上市,,上市認購(售)權證
086741,矽創群益09購01,TW21Z0867410,2021/03/05,上市,,上市認購(售)權證
086742,滬深2X永豐09購01,TW21Z0867428,2021/03/05,上市,,上市認購(售)權證
086743,為升永豐09購01,TW21Z0867436,2021/03/05,上市,,上市認購(售)權證
086744,佳世達永豐09購01,TW21Z0867444,2021/03/05,上市,,上市認購(售)權證
086745,京元電永豐09購01,TW21Z0867451,2021/03/05,上市,,上市認購(售)權證
086746,華擎永豐09購01,TW21Z0867469,2021/03/05,上市,,上市認購(售)權證
086747,拓凱永豐09購01,TW21Z0867477,2021/03/05,上市,,上市認購(售)權證
086748,聯茂永豐09購01,TW21Z0867485,2021/03/05,上市,,上市認購(售)權證
086749,矽創永豐09購02,TW21Z0867493,2021/03/05,上市,,上市認購(售)權證
08674P,嘉晶元富07售02,TW20Z08674P5,2020/07/03,上市,,上市認購(售)權證
086750,宏碁日盛09購01,TW21Z0867501,2021/03/05,上市,,上市認購(售)權證
086751,萬海日盛09購01,TW21Z0867519,2021/03/05,上市,,上市認購(售)權證
086752,欣興日盛09購01,TW21Z0867527,2021/03/05,上市,,上市認購(售)權證
086753,臺股指日盛0A購01,TW21Z0867535,2021/03/05,上市,,上市認購(售)權證
086754,鴻海麥證09購01,TW21Z0867543,2021/03/05,上市,,上市認購(售)權證
086755,鴻海麥證0A購03,TW21Z0867550,2021/03/05,上市,,上市認購(售)權證
086756,台積電麥證09購04,TW21Z0867568,2021/03/05,上市,,上市認購(售)權證
086757,友達麥證09購01,TW21Z0867576,2021/03/05,上市,,上市認購(售)權證
086758,聯發科麥證09購02,TW21Z0867584,2021/03/05,上市,,上市認購(售)權證
086759,臺股指麥證09購04,TW21Z0867592,2021/03/05,上市,,上市認購(售)權證
086760,台灣50凱基09購06,TW21Z0867600,2021/03/05,上市,,上市認購(售)權證
086761,台灣50凱基09購07,TW21Z0867618,2021/03/05,上市,,上市認購(售)權證
086762,台灣50凱基0B購01,TW21Z0867626,2021/03/05,上市,,上市認購(售)權證
086763,滬深2X凱基09購02,TW21Z0867634,2021/03/05,上市,,上市認購(售)權證
086764,榮成凱基09購01,TW21Z0867642,2021/03/05,上市,,上市認購(售)權證
086765,為升凱基09購01,TW21Z0867659,2021/03/05,上市,,上市認購(售)權證
086766,台積電凱基0A購10,TW21Z0867667,2021/03/05,上市,,上市認購(售)權證
086767,佳世達凱基0B購01,TW21Z0867675,2021/03/05,上市,,上市認購(售)權證
086768,佳世達凱基0C購01,TW21Z0867683,2021/03/05,上市,,上市認購(售)權證
086769,佳世達凱基11購01,TW21Z0867691,2021/03/05,上市,,上市認購(售)權證
086770,微星凱基0C購01,TW21Z0867709,2021/03/05,上市,,上市認購(售)權證
086771,美律凱基0A購01,TW21Z0867717,2021/03/05,上市,,上市認購(售)權證
086772,奇鋐凱基0A購02,TW21Z0867725,2021/03/05,上市,,上市認購(售)權證
086773,聯詠凱基09購03,TW21Z0867733,2021/03/05,上市,,上市認購(售)權證
086774,總太凱基09購01,TW21Z0867741,2021/03/05,上市,,上市認購(售)權證
086775,台表科凱基0A購01,TW21Z0867758,2021/03/05,上市,,上市認購(售)權證
086776,樺漢凱基09購03,TW21Z0867766,2021/03/05,上市,,上市認購(售)權證
086777,矽創凱基09購03,TW21Z0867774,2021/03/05,上市,,上市認購(售)權證
086778,百和凱基09購02,TW21Z0867782,2021/03/05,上市,,上市認購(售)權證
086779,臺股指凱基09購21,TW21Z0867790,2021/03/05,上市,,上市認購(售)權證
086780,力山兆豐09購01,TW21Z0867808,2021/03/05,上市,,上市認購(售)權證
086781,台達電兆豐0A購01,TW21Z0867816,2021/03/05,上市,,上市認購(售)權證
086782,華通兆豐09購01,TW21Z0867824,2021/03/05,上市,,上市認購(售)權證
086783,鴻海兆豐11購01,TW21Z0867832,2021/03/05,上市,,上市認購(售)權證
086784,鴻海兆豐11購02,TW21Z0867840,2021/03/05,上市,,上市認購(售)權證
086785,華邦電兆豐0A購01,TW21Z0867857,2021/03/05,上市,,上市認購(售)權證
086786,南亞科兆豐09購01,TW21Z0867865,2021/03/05,上市,,上市認購(售)權證
086787,友達兆豐09購02,TW21Z0867873,2021/03/05,上市,,上市認購(售)權證
086788,友達兆豐0A購01,TW21Z0867881,2021/03/05,上市,,上市認購(售)權證
086789,強茂兆豐0A購01,TW21Z0867899,2021/03/05,上市,,上市認購(售)權證
086790,嘉晶兆豐09購01,TW21Z0867907,2021/03/05,上市,,上市認購(售)權證
086791,和碩兆豐09購01,TW21Z0867915,2021/03/05,上市,,上市認購(售)權證
086792,彩晶兆豐09購01,TW21Z0867923,2021/03/05,上市,,上市認購(售)權證
086793,台郡兆豐0A購01,TW21Z0867931,2021/03/05,上市,,上市認購(售)權證
086794,矽創兆豐0A購01,TW21Z0867949,2021/03/05,上市,,上市認購(售)權證
086795,台積電統一09購24,TW21Z0867956,2021/03/05,上市,,上市認購(售)權證
086796,台積電統一0B購10,TW21Z0867964,2021/03/05,上市,,上市認購(售)權證
086797,義隆統一0B購04,TW21Z0867972,2021/03/05,上市,,上市認購(售)權證
086798,長榮航統一0B購03,TW21Z0867980,2021/03/05,上市,,上市認購(售)權證
086799,長榮航統一0C購01,TW21Z0867998,2021/03/05,上市,,上市認購(售)權證
086800,聯詠統一0B購02,TW21Z0868004,2021/03/05,上市,,上市認購(售)權證
086801,群創統一0A購03,TW21Z0868012,2021/03/05,上市,,上市認購(售)權證
086802,群創統一0B購03,TW21Z0868020,2021/03/05,上市,,上市認購(售)權證
086803,群創統一0C購01,TW21Z0868038,2021/03/05,上市,,上市認購(售)權證
086804,TPK統一0B購01,TW21Z0868046,2021/03/05,上市,,上市認購(售)權證
086805,日月光統一0B購02,TW21Z0868053,2021/03/05,上市,,上市認購(售)權證
086806,智伸科統一0B購01,TW21Z0868061,2021/03/05,上市,,上市認購(售)權證
086807,彩晶統一0B購02,TW21Z0868079,2021/03/05,上市,,上市認購(售)權證
086808,南六統一0B購01,TW21Z0868087,2021/03/05,上市,,上市認購(售)權證
086809,長榮航台新09購01,TW21Z0868095,2021/03/05,上市,,上市認購(售)權證
086810,元金2X元富11購01,TW21Z0868103,2021/03/05,上市,,上市認購(售)權證
086811,華紙元富09購02,TW21Z0868111,2021/03/05,上市,,上市認購(售)權證
086812,台積電元富0C購03,TW21Z0868129,2021/03/05,上市,,上市認購(售)權證
086813,精英元富09購01,TW21Z0868137,2021/03/05,上市,,上市認購(售)權證
086814,聯發科元富09購08,TW21Z0868145,2021/03/05,上市,,上市認購(售)權證
086815,聯詠元富09購06,TW21Z0868152,2021/03/05,上市,,上市認購(售)權證
086816,欣興元富09購01,TW21Z0868160,2021/03/05,上市,,上市認購(售)權證
086817,欣興元富0B購02,TW21Z0868178,2021/03/05,上市,,上市認購(售)權證
086818,上緯控元富09購01,TW21Z0868186,2021/03/05,上市,,上市認購(售)權證
086819,矽創元富09購01,TW21Z0868194,2021/03/05,上市,,上市認購(售)權證
086820,矽創元富09購02,TW21Z0868202,2021/03/05,上市,,上市認購(售)權證
086821,致新元富09購01,TW21Z0868210,2021/03/05,上市,,上市認購(售)權證
086822,統一元大09購01,TW21Z0868228,2021/03/05,上市,,上市認購(售)權證
086823,旺宏元大09購04,TW21Z0868236,2021/03/05,上市,,上市認購(售)權證
086824,華邦電元大09購03,TW21Z0868244,2021/03/05,上市,,上市認購(售)權證
086825,華邦電元大09購04,TW21Z0868251,2021/03/05,上市,,上市認購(售)權證
086826,佳世達元大09購02,TW21Z0868269,2021/03/05,上市,,上市認購(售)權證
086827,英業達元大09購01,TW21Z0868277,2021/03/05,上市,,上市認購(售)權證
086828,華碩元大0A購01,TW21Z0868285,2021/03/05,上市,,上市認購(售)權證
086829,友達元大09購09,TW21Z0868293,2021/03/05,上市,,上市認購(售)權證
086830,友達元大09購10,TW21Z0868301,2021/03/05,上市,,上市認購(售)權證
086831,友達元大0C購04,TW21Z0868319,2021/03/05,上市,,上市認購(售)權證
086832,聯發科元大09購04,TW21Z0868327,2021/03/05,上市,,上市認購(售)權證
086833,可成元大09購02,TW21Z0868335,2021/03/05,上市,,上市認購(售)權證
086834,長榮航元大09購02,TW21Z0868343,2021/03/05,上市,,上市認購(售)權證
086835,長榮航元大09購03,TW21Z0868350,2021/03/05,上市,,上市認購(售)權證
086836,王品元大09購01,TW21Z0868368,2021/03/05,上市,,上市認購(售)權證
086837,王品元大0A購01,TW21Z0868376,2021/03/05,上市,,上市認購(售)權證
086838,富邦金元大09購02,TW21Z0868384,2021/03/05,上市,,上市認購(售)權證
086839,大立光元大09購13,TW21Z0868392,2021/03/05,上市,,上市認購(售)權證
086840,大立光元大09購14,TW21Z0868400,2021/03/05,上市,,上市認購(售)權證
086841,亞光元大09購02,TW21Z0868418,2021/03/05,上市,,上市認購(售)權證
086842,欣興元大09購03,TW21Z0868426,2021/03/05,上市,,上市認購(售)權證
086843,欣興元大09購04,TW21Z0868434,2021/03/05,上市,,上市認購(售)權證
086844,華晶科元大09購02,TW21Z0868442,2021/03/05,上市,,上市認購(售)權證
086845,玉晶光元大09購05,TW21Z0868459,2021/03/05,上市,,上市認購(售)權證
086846,群創元大09購08,TW21Z0868467,2021/03/05,上市,,上市認購(售)權證
086847,群創元大09購09,TW21Z0868475,2021/03/05,上市,,上市認購(售)權證
086848,祥碩元大09購02,TW21Z0868483,2021/03/05,上市,,上市認購(售)權證
086849,祥碩元大09購03,TW21Z0868491,2021/03/05,上市,,上市認購(售)權證
086850,聚鼎元大0A購01,TW21Z0868509,2021/03/05,上市,,上市認購(售)權證
086851,矽創元大09購01,TW21Z0868517,2021/03/05,上市,,上市認購(售)權證
086852,矽創元大0A購01,TW21Z0868525,2021/03/05,上市,,上市認購(售)權證
